Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
880.000000,-0.056,-63.796,-37.303,31.116,-37.255,31.007,-0.052,-53.292
885.000000,-0.059,-64.157,-37.253,30.754,-37.211,30.648,-0.052,-53.598
890.000000,-0.061,-64.516,-37.215,30.467,-37.162,30.347,-0.055,-53.908
895.000000,-0.062,-64.907,-37.158,30.077,-37.112,30.008,-0.062,-54.227
900.000000,-0.063,-65.287,-37.111,29.733,-37.067,29.651,-0.052,-54.563
905.000000,-0.065,-65.662,-37.064,29.397,-37.016,29.290,-0.060,-54.901
910.000000,-0.063,-66.020,-37.017,29.055,-36.974,28.970,-0.056,-55.221
915.000000,-0.059,-66.382,-36.970,28.702,-36.941,28.584,-0.062,-55.544
920.000000,-0.052,-66.718,-36.926,28.396,-36.887,28.263,-0.057,-55.854
925.000000,-0.053,-67.067,-36.887,28.043,-36.846,27.973,-0.053,-56.152
930.000000,-0.057,-67.407,-36.855,27.728,-36.796,27.655,-0.050,-56.434
935.000000,-0.059,-67.750,-36.808,27.454,-36.762,27.374,-0.050,-56.713
940.000000,-0.059,-68.101,-36.778,27.123,-36.720,27.007,-0.049,-56.990
945.000000,-0.060,-68.446,-36.737,26.821,-36.683,26.698,-0.050,-57.258
950.000000,-0.062,-68.786,-36.693,26.474,-36.639,26.417,-0.055,-57.520
955.000000,-0.067,-69.143,-36.648,26.208,-36.603,26.099,-0.059,-57.795
960.000000,-0.067,-69.513,-36.611,25.868,-36.546,25.762,-0.053,-58.071
965.000000,-0.071,-69.888,-36.561,25.535,-36.512,25.472,-0.057,-58.324
970.000000,-0.072,-70.267,-36.521,25.237,-36.466,25.147,-0.059,-58.631
975.000000,-0.072,-70.647,-36.465,24.913,-36.431,24.756,-0.059,-58.927
980.000000,-0.073,-71.018,-36.422,24.556,-36.375,24.415,-0.059,-59.249
985.000000,-0.068,-71.375,-36.373,24.235,-36.327,24.120,-0.064,-59.564
990.000000,-0.062,-71.707,-36.330,23.871,-36.284,23.779,-0.063,-59.873
995.000000,-0.058,-72.035,-36.287,23.582,-36.243,23.406,-0.057,-60.178
1000.000000,-0.057,-72.364,-36.252,23.255,-36.200,23.091,-0.055,-60.484
1005.000000,-0.059,-72.713,-36.212,22.906,-36.166,22.782,-0.050,-60.789
1010.000000,-0.063,-73.060,-36.176,22.546,-36.122,22.466,-0.054,-61.092
1015.000000,-0.067,-73.392,-36.141,22.277,-36.087,22.156,-0.056,-61.381
1020.000000,-0.072,-73.720,-36.103,21.946,-36.047,21.810,-0.058,-61.697
1025.000000,-0.071,-74.086,-36.072,21.604,-36.012,21.502,-0.056,-61.989
1030.000000,-0.074,-74.441,-36.025,21.254,-35.976,21.174,-0.058,-62.292
1035.000000,-0.076,-74.819,-35.988,20.954,-35.935,20.844,-0.062,-62.576
1040.000000,-0.080,-75.209,-35.945,20.631,-35.907,20.518,-0.060,-62.889
1045.000000,-0.082,-75.608,-35.902,20.251,-35.855,20.145,-0.060,-63.189
1050.000000,-0.082,-75.982,-35.869,19.950,-35.821,19.789,-0.062,-63.509
1055.000000,-0.077,-76.353,-35.821,19.608,-35.775,19.484,-0.064,-63.796
1060.000000,-0.072,-76.700,-35.787,19.261,-35.735,19.121,-0.062,-64.091
1065.000000,-0.066,-77.051,-35.743,18.924,-35.698,18.823,-0.059,-64.360
1070.000000,-0.068,-77.382,-35.709,18.631,-35.662,18.506,-0.057,-64.635
1075.000000,-0.068,-77.731,-35.677,18.323,-35.627,18.220,-0.052,-64.899
1080.000000,-0.072,-78.064,-35.644,18.049,-35.589,17.896,-0.049,-65.167
1085.000000,-0.073,-78.410,-35.602,17.733,-35.554,17.607,-0.054,-65.431
1090.000000,-0.076,-78.752,-35.570,17.402,-35.518,17.278,-0.054,-65.707
1095.000000,-0.077,-79.092,-35.540,17.135,-35.480,16.951,-0.056,-65.969
1100.000000,-0.081,-79.454,-35.495,16.789,-35.440,16.651,-0.058,-66.262
1105.000000,-0.081,-79.823,-35.456,16.441,-35.409,16.360,-0.065,-66.548
1110.000000,-0.082,-80.200,-35.408,16.117,-35.363,16.009,-0.062,-66.852
1115.000000,-0.083,-80.575,-35.371,15.756,-35.329,15.609,-0.064,-67.180
