Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
15100000000,-14.687884,-138.54224,11.259958,5.0027928,-21.180992,-34.277195,-21.216255,-171.91757
15200000000,-14.631912,-146.37961,11.244645,-3.6245549,-21.156403,-42.199722,-20.773949,179.67766
15300000000,-14.580729,-154.07776,11.224051,-12.243302,-21.149841,-50.091526,-20.341543,171.7948
15400000000,-14.507797,-161.71194,11.203822,-20.866722,-21.133249,-57.961533,-19.913527,163.78795
15500000000,-14.442223,-169.33597,11.18415,-29.48494,-21.135866,-65.835892,-19.48637,156.00116
15600000000,-14.348481,-176.74194,11.165516,-38.076504,-21.114639,-73.686905,-19.084276,148.35794
15700000000,-14.267316,175.95334,11.148101,-46.675201,-21.100826,-81.59259,-18.698526,141.00662
15800000000,-14.173274,168.69995,11.12742,-55.248501,-21.080488,-89.529938,-18.353653,133.89255
15900000000,-14.075135,161.35132,11.108329,-63.823841,-21.06123,-97.531776,-18.036457,126.78424
16000000000,-13.95231,154.22775,11.089126,-72.377731,-21.050943,-105.42654,-17.682779,119.63157
16100000000,-13.820214,147.01506,11.071193,-80.94239,-21.033634,-113.28558,-17.372396,112.55341
16200000000,-13.688903,139.82402,11.053,-89.497993,-21.035391,-121.06194,-17.041206,105.5601
16300000000,-13.568067,132.70544,11.03425,-98.049294,-21.020374,-128.8566,-16.773642,98.755234
16400000000,-13.454876,125.6842,11.017189,-106.58875,-21.011505,-136.74324,-16.517452,91.832626
16500000000,-13.339868,118.64768,11.000782,-115.1339,-20.993275,-144.53812,-16.315546,84.913536
16600000000,-13.246039,111.52993,10.984818,-123.68917,-20.975445,-152.41927,-16.135889,77.870888
16700000000,-13.182681,104.52022,10.966416,-132.24831,-20.950541,-160.24426,-15.957058,70.731262
16800000000,-13.136069,97.433754,10.946378,-140.80859,-20.928192,-168.10445,-15.807567,63.522507
16900000000,-13.084379,90.309128,10.92697,-149.35103,-20.908241,-175.85094,-15.690737,56.4137
17000000000,-13.050523,82.998032,10.908706,-157.87769,-20.896589,176.32324,-15.589664,49.317783
17100000000,-13.036209,75.777657,10.890652,-166.41496,-20.883682,168.57405,-15.509494,42.169449
17200000000,-13.03907,68.407112,10.871317,-174.96764,-20.864727,160.67795,-15.424519,34.752022
17300000000,-13.045475,61.11322,10.85378,176.46167,-20.861525,152.91805,-15.384725,27.215826
17400000000,-13.068678,53.564743,10.834298,167.89696,-20.842703,144.8989,-15.348067,19.603331
17500000000,-13.128963,46.097454,10.815582,159.33698,-20.82638,137.04761,-15.331013,11.825418
17600000000,-13.197196,38.509747,10.797402,150.78783,-20.804642,129.25664,-15.32519,4.2171454
17700000000,-13.278012,30.96092,10.781517,142.22421,-20.78846,121.53856,-15.349969,-3.5773151
17800000000,-13.360459,23.186241,10.76627,133.65202,-20.76325,113.77467,-15.378049,-11.242821
17900000000,-13.484804,15.597579,10.749348,125.06283,-20.728203,105.87122,-15.428794,-19.364138
18000000000,-13.60059,7.9230938,10.734488,116.46539,-20.708443,97.928734,-15.470896,-27.305698
18100000000,-13.703256,0.11594936,10.719885,107.84372,-20.687254,89.924576,-15.523301,-35.367817
18200000000,-13.812398,-8.000699,10.703619,99.196999,-20.659866,81.909706,-15.562951,-43.146339
18300000000,-13.934416,-16.216335,10.685301,90.541771,-20.62763,73.957047,-15.604718,-51.205387
18400000000,-14.066609,-24.44264,10.664198,81.877777,-20.603661,66.065697,-15.641452,-59.306057
18500000000,-14.162709,-32.845242,10.641468,73.203941,-20.595797,58.115765,-15.676126,-67.441528
18600000000,-14.241481,-41.477077,10.616835,64.506088,-20.586018,50.156368,-15.683943,-75.551628
18700000000,-14.30212,-50.423008,10.589926,55.802048,-20.580641,42.09156,-15.646634,-83.622406
18800000000,-14.32314,-59.524738,10.561695,47.091217,-20.572144,34.047691,-15.582146,-91.792946
18900000000,-14.312498,-68.796982,10.529529,38.383892,-20.564718,26.00444,-15.500697,-99.757462
19000000000,-14.233088,-77.996902,10.493957,29.66732,-20.568619,17.9571,-15.361608,-107.63146
19100000000,-14.1511,-87.321236,10.455743,20.962662,-20.561529,9.9035196,-15.201537,-115.32561
19200000000,-14.050656,-96.591408,10.416315,12.255893,-20.559483,1.8328514,-15.011124,-122.92548
19300000000,-13.903481,-106.01595,10.375299,3.5323057,-20.55422,-6.107295,-14.852429,-130.5099
19400000000,-13.689611,-115.34754,10.330666,-5.1889472,-20.575243,-14.048471,-14.622783,-138.10472
19500000000,-13.421963,-124.75894,10.281041,-13.90361,-20.589294,-21.975458,-14.38504,-145.54611
19600000000,-13.148376,-133.84491,10.227639,-22.596817,-20.601931,-30.023108,-14.112164,-152.92105
19700000000,-12.845696,-142.71042,10.173521,-31.279371,-20.61549,-37.990734,-13.837111,-160.28194
19800000000,-12.528661,-151.42723,10.115907,-39.967571,-20.628094,-45.982574,-13.518286,-167.66484
19900000000,-12.18831,-160.24367,10.056438,-48.620407,-20.665543,-54.000568,-13.210626,-174.84665
20000000000,-11.403692,-179.61911,9.8971119,-68.703545,-20.725637,-72.429352,-12.477179,168.6033
20500000000,-10.267494,151.37996,9.6465712,-99.952087,-20.816185,-101.13783,-11.456149,142.75987
21000000000,-8.9805746,113.5074,9.3344631,-142.21371,-20.868305,-140.00954,-10.280704,107.47981
21500000000,-8.1332359,77.392693,9.1055546,175.97955,-20.852079,-178.61153,-9.5795069,72.13192
22000000000,-7.8132181,42.20116,9.0106955,134.29675,-20.732649,142.63675,-9.4418354,35.915005
22500000000,-8.0248165,6.9297662,9.0407534,92.182472,-20.532661,103.85281,-9.9303751,-2.2355678
23000000000,-8.7047081,-29.325302,9.1376896,49.270256,-20.265089,64.423317,-10.978673,-43.756145
23500000000,-9.6687117,-68.028206,9.1973839,5.2612882,-20.01441,24.479546,-12.244927,-89.266335
24000000000,-10.620161,-110.02412,9.1318626,-39.423805,-19.759798,-16.253853,-13.176209,-136.90216
24500000000,-11.116199,-154.61275,8.9402981,-84.238541,-19.53252,-57.398193,-13.275917,177.69739
25000000000,-10.892249,160.18365,8.6707497,-128.85448,-19.356392,-99.302086,-12.413733,136.96053
25500000000,-10.02417,115.88168,8.3527231,-173.35065,-19.356562,-141.48907,-10.987535,100.30393
26000000000,-8.9450703,72.879395,7.9657011,142.25542,-19.525105,176.55743,-9.4822531,64.678246
26500000000,-8.2283268,44.667965,7.6725693,112.70695,-19.701603,148.94414,-8.5633059,40.90871
