Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
970.0000,-2.363918E+001,-1.479041E+002,-1.767473E-001,-1.839346E+001,-1.781553E-001,-1.840295E+001,-2.365989E+001,-1.494411E+002
980.0000,-2.358213E+001,-1.489603E+002,-1.768371E-001,-1.858979E+001,-1.785077E-001,-1.859533E+001,-2.360439E+001,-1.504079E+002
990.0000,-2.350775E+001,-1.498990E+002,-1.768864E-001,-1.878461E+001,-1.781633E-001,-1.878949E+001,-2.353593E+001,-1.514128E+002
1000.0000,-2.347539E+001,-1.508471E+002,-1.759492E-001,-1.898071E+001,-1.781179E-001,-1.898895E+001,-2.347221E+001,-1.522488E+002
1020.0000,-2.334427E+001,-1.525708E+002,-1.770249E-001,-1.936940E+001,-1.785566E-001,-1.937771E+001,-2.334670E+001,-1.541211E+002
1040.0000,-2.324480E+001,-1.543410E+002,-1.786575E-001,-1.976254E+001,-1.803857E-001,-1.976700E+001,-2.325052E+001,-1.558771E+002
1060.0000,-2.314444E+001,-1.560815E+002,-1.795988E-001,-2.014977E+001,-1.808949E-001,-2.015793E+001,-2.315472E+001,-1.576461E+002
1080.0000,-2.303503E+001,-1.578770E+002,-1.807889E-001,-2.053366E+001,-1.830273E-001,-2.054399E+001,-2.302994E+001,-1.594805E+002
1100.0000,-2.293312E+001,-1.596346E+002,-1.844551E-001,-2.092641E+001,-1.859400E-001,-2.093430E+001,-2.293463E+001,-1.612615E+002
1120.0000,-2.282629E+001,-1.613737E+002,-1.860359E-001,-2.131198E+001,-1.876626E-001,-2.131109E+001,-2.280361E+001,-1.629414E+002
1140.0000,-2.273900E+001,-1.629460E+002,-1.887224E-001,-2.169109E+001,-1.909820E-001,-2.170111E+001,-2.268900E+001,-1.645471E+002
1160.0000,-2.264734E+001,-1.646762E+002,-1.917754E-001,-2.207759E+001,-1.926016E-001,-2.208242E+001,-2.261636E+001,-1.663377E+002
1180.0000,-2.254235E+001,-1.664071E+002,-1.943189E-001,-2.245827E+001,-1.962831E-001,-2.246246E+001,-2.250001E+001,-1.680185E+002
1200.0000,-2.241637E+001,-1.680577E+002,-1.970538E-001,-2.284167E+001,-2.001515E-001,-2.284974E+001,-2.239887E+001,-1.698246E+002
1220.0000,-2.231254E+001,-1.694502E+002,-2.022213E-001,-2.322368E+001,-2.036256E-001,-2.323302E+001,-2.227917E+001,-1.714555E+002
1240.0000,-2.220202E+001,-1.710925E+002,-2.059336E-001,-2.360567E+001,-2.061959E-001,-2.361136E+001,-2.212948E+001,-1.728828E+002
1260.0000,-2.212550E+001,-1.726830E+002,-2.092318E-001,-2.398192E+001,-2.101264E-001,-2.399263E+001,-2.204737E+001,-1.743291E+002
1280.0000,-2.204828E+001,-1.743342E+002,-2.134390E-001,-2.435780E+001,-2.150944E-001,-2.436258E+001,-2.198750E+001,-1.759535E+002
1300.0000,-2.194693E+001,-1.759083E+002,-2.168253E-001,-2.473210E+001,-2.183392E-001,-2.473951E+001,-2.189493E+001,-1.777743E+002
1320.0000,-2.183985E+001,-1.774475E+002,-2.213687E-001,-2.510804E+001,-2.222405E-001,-2.511179E+001,-2.180253E+001,-1.794456E+002
1340.0000,-2.175596E+001,-1.789785E+002,-2.252313E-001,-2.548008E+001,-2.256225E-001,-2.548009E+001,-2.168097E+001,1.791178E+002
1360.0000,-2.165450E+001,1.793582E+002,-2.287943E-001,-2.583879E+001,-2.303477E-001,-2.584900E+001,-2.160002E+001,1.775949E+002
1380.0000,-2.155833E+001,1.775473E+002,-2.322305E-001,-2.620939E+001,-2.336487E-001,-2.621374E+001,-2.150620E+001,1.760702E+002
1400.0000,-2.148491E+001,1.758543E+002,-2.362796E-001,-2.657323E+001,-2.376390E-001,-2.657864E+001,-2.143365E+001,1.743814E+002
1420.0000,-2.138303E+001,1.744010E+002,-2.391979E-001,-2.692772E+001,-2.406219E-001,-2.693853E+001,-2.133599E+001,1.726819E+002
1440.0000,-2.126954E+001,1.729001E+002,-2.426955E-001,-2.729287E+001,-2.439252E-001,-2.730090E+001,-2.122507E+001,1.708779E+002
1460.0000,-2.118347E+001,1.712393E+002,-2.449118E-001,-2.765815E+001,-2.464106E-001,-2.766129E+001,-2.113066E+001,1.692100E+002
1480.0000,-2.109122E+001,1.693969E+002,-2.467831E-001,-2.801779E+001,-2.483752E-001,-2.801683E+001,-2.103246E+001,1.677249E+002
1500.0000,-2.103782E+001,1.675696E+002,-2.486735E-001,-2.837468E+001,-2.509172E-001,-2.838306E+001,-2.100430E+001,1.660435E+002
1520.0000,-2.097797E+001,1.658938E+002,-2.510900E-001,-2.873617E+001,-2.527180E-001,-2.874591E+001,-2.094077E+001,1.644146E+002
1540.0000,-2.091375E+001,1.644964E+002,-2.519470E-001,-2.910290E+001,-2.533773E-001,-2.911138E+001,-2.087370E+001,1.627011E+002
1560.0000,-2.086375E+001,1.629375E+002,-2.539792E-001,-2.947341E+001,-2.550432E-001,-2.947386E+001,-2.079841E+001,1.609156E+002
1580.0000,-2.077206E+001,1.611089E+002,-2.546891E-001,-2.983304E+001,-2.560822E-001,-2.984112E+001,-2.071741E+001,1.592524E+002
1600.0000,-2.071185E+001,1.591692E+002,-2.553425E-001,-3.020345E+001,-2.573088E-001,-3.020884E+001,-2.064714E+001,1.578905E+002
1620.0000,-2.069541E+001,1.574553E+002,-2.570024E-001,-3.056774E+001,-2.593170E-001,-3.057735E+001,-2.060058E+001,1.563699E+002
1640.0000,-2.067054E+001,1.558508E+002,-2.579935E-001,-3.093490E+001,-2.610420E-001,-3.094104E+001,-2.057877E+001,1.547071E+002
1660.0000,-2.061728E+001,1.543173E+002,-2.607835E-001,-3.130186E+001,-2.629863E-001,-3.131287E+001,-2.053286E+001,1.530175E+002
1680.0000,-2.055201E+001,1.527914E+002,-2.614532E-001,-3.167739E+001,-2.634690E-001,-3.168669E+001,-2.046528E+001,1.512009E+002
1700.0000,-2.049000E+001,1.511746E+002,-2.628161E-001,-3.204591E+001,-2.657247E-001,-3.205136E+001,-2.041432E+001,1.495315E+002
1720.0000,-2.043501E+001,1.493061E+002,-2.652885E-001,-3.241837E+001,-2.671498E-001,-3.242148E+001,-2.035677E+001,1.479096E+002
1740.0000,-2.043287E+001,1.477445E+002,-2.657226E-001,-3.278437E+001,-2.683935E-001,-3.279116E+001,-2.032060E+001,1.464937E+002
1760.0000,-2.042056E+001,1.461761E+002,-2.672933E-001,-3.315347E+001,-2.698165E-001,-3.315983E+001,-2.030033E+001,1.450768E+002
1780.0000,-2.040282E+001,1.446102E+002,-2.699690E-001,-3.352739E+001,-2.711064E-001,-3.353264E+001,-2.027989E+001,1.434025E+002
