Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
5750000000,-18.3920097,140.4821014,16.0002708,-52.5587883,-38.4901314,104.7099991,-10.2025299,98.2536011
5775000000,-18.6208591,137.9239044,15.9964399,-53.8040695,-38.4922295,103.3143997,-10.2611198,96.8517838
5800000000,-18.9712009,135.0328064,16.0195293,-55.0535583,-38.5654411,102.5991974,-10.3465300,95.4208527
5825000000,-19.1982002,134.1457062,16.0648499,-56.2400589,-38.3421898,102.7935028,-10.4032402,94.6776733
5850000000,-19.4606209,131.7745056,16.0599098,-57.3687515,-38.3388481,101.7688980,-10.4987297,93.6084671
5875000000,-19.7845306,128.4631958,16.0793896,-58.6976509,-38.3245506,100.5896988,-10.5461702,92.3418427
5900000000,-19.9745197,125.4673004,16.0957794,-59.8823891,-38.2721596,99.8052216,-10.6132097,91.3878326
5925000000,-20.1623993,123.4729004,16.1144695,-61.0466499,-38.2501717,99.3736267,-10.6981497,90.4290085
5950000000,-20.3192596,120.9910965,16.1298294,-62.2935600,-38.1355095,98.3253632,-10.7779703,89.4767075
5975000000,-20.6314602,117.5503998,16.1499290,-63.3780594,-38.0594406,97.5734329,-10.8429003,88.3377686
6000000000,-20.6898003,114.8193970,16.1489391,-64.6478271,-38.0589409,96.7856979,-10.9122000,87.1394730
6025000000,-20.8740597,111.8461990,16.1846008,-65.7992630,-37.9978409,95.8783875,-10.9826698,86.2713928
6050000000,-21.0666695,108.2185974,16.1971207,-66.8775482,-38.0265388,95.2964630,-11.1039495,85.1122131
6075000000,-20.9551392,105.4123001,16.1910400,-68.1820526,-37.9190788,93.9970016,-11.1413403,83.9160080
6100000000,-21.1730309,102.3975983,16.2164001,-69.2495728,-37.9480591,93.0809937,-11.2253103,82.8511429
6125000000,-21.2870693,100.3821030,16.2355995,-70.4010468,-37.8869591,93.1870804,-11.3489399,82.0255280
6150000000,-21.2988892,97.4125137,16.2399502,-71.6309967,-37.8034897,91.9341278,-11.3935804,80.9135284
6175000000,-21.2005692,94.6490173,16.2530193,-72.7210007,-37.7863503,90.7417908,-11.4218998,79.6855087
6200000000,-21.2754898,92.6447678,16.2498207,-73.8423462,-37.7523804,90.8665314,-11.5191402,78.8411026
6225000000,-21.3770809,90.1633224,16.2825108,-75.0572891,-37.7299194,89.9084320,-11.5630302,77.5381470
6250000000,-21.4185009,87.1668930,16.2951107,-76.0607834,-37.7494316,88.9315338,-11.6025801,76.5198135
6275000000,-21.2752094,85.2460022,16.2816601,-77.1995316,-37.7345695,88.0953217,-11.6348104,75.7554474
6300000000,-21.3618603,83.9618378,16.3063393,-78.3772964,-37.6835213,87.3014297,-11.7125301,74.9301529
6325000000,-21.3952408,80.5807190,16.3225002,-79.3007202,-37.6427193,86.4995270,-11.7713299,74.0718307
6350000000,-21.3784294,80.4119034,16.3203506,-80.5332870,-37.5917015,86.5353928,-11.8488798,73.4421463
6375000000,-21.3206902,78.6964722,16.3301105,-81.6889038,-37.4574089,85.7502899,-11.8805799,72.9046021
6400000000,-21.5071392,75.9029694,16.3524494,-82.6305923,-37.5752106,85.2029572,-12.0084105,72.0253830
6425000000,-21.3936596,73.5639038,16.3344707,-83.7885437,-37.4305305,83.9962769,-12.0287800,71.1824112
6450000000,-21.3975201,71.5223007,16.3571301,-84.8915710,-37.3960190,83.3232498,-12.0831804,70.6226273
