Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
11500000000,-10.644302,161.71437,10.507111,-55.375126,-22.806337,-120.52163,-13.621652,115.46346
11600000000,-10.623327,153.45381,10.440069,-63.35252,-22.829729,-127.62708,-13.791365,106.12476
11700000000,-10.588503,145.01985,10.387397,-71.269753,-22.859041,-134.68495,-14.025603,97.298119
11800000000,-10.560197,136.33595,10.348376,-79.167961,-22.861044,-141.74324,-14.305226,88.657372
11900000000,-10.609714,127.55889,10.330325,-87.037659,-22.841412,-149.05817,-14.67175,80.238892
12000000000,-10.710855,119.18361,10.336065,-94.925072,-22.811981,-156.12802,-15.093148,71.856232
12100000000,-10.781274,111.03684,10.358169,-102.88306,-22.760981,-163.34619,-15.550533,64.287468
12200000000,-10.84725,102.91267,10.394246,-110.93217,-22.69585,-170.42427,-16.047415,57.325726
12300000000,-10.91207,94.650162,10.434984,-119.10159,-22.61611,-177.78978,-16.527754,50.962437
12400000000,-11.036104,86.365288,10.479357,-127.36776,-22.548019,174.91747,-17.009708,44.733486
12500000000,-11.161802,78.365097,10.52153,-135.7374,-22.486683,167.34946,-17.383167,38.595646
12600000000,-11.267458,70.357834,10.55726,-144.15373,-22.408604,159.76952,-17.736052,32.536373
12700000000,-11.369271,62.257298,10.586702,-152.63882,-22.32295,152.13258,-18.05554,26.137938
12800000000,-11.484673,53.924583,10.606588,-161.14784,-22.251646,144.57774,-18.456425,19.589664
12900000000,-11.650588,45.68314,10.62756,-169.655,-22.161438,136.9633,-18.880526,13.067835
13000000000,-11.815301,37.673454,10.647881,-178.11127,-22.075535,129.30322,-19.316059,6.8093586
13100000000,-11.968034,29.600164,10.673532,173.43633,-21.96279,121.54623,-19.689043,0.15149806
13200000000,-12.139124,21.384146,10.701121,164.95625,-21.880587,113.83361,-20.120468,-7.0342183
13300000000,-12.353568,12.965389,10.728311,156.41508,-21.797497,106.02419,-20.665329,-13.924624
13400000000,-12.604743,4.8970299,10.75934,147.83701,-21.729568,98.129387,-21.205822,-19.930056
13500000000,-12.816152,-2.9226313,10.787686,139.21745,-21.649471,90.022934,-21.591309,-26.059788
13600000000,-12.982868,-11.00096,10.81399,130.56279,-21.596087,82.022804,-21.854284,-33.242912
13700000000,-13.141698,-19.597712,10.832103,121.89161,-21.532339,73.947533,-22.21892,-41.441998
13800000000,-13.369653,-28.530245,10.845993,113.21471,-21.492022,66.008453,-22.57658,-49.845245
13900000000,-13.634176,-36.826763,10.858431,104.5363,-21.439459,57.985493,-22.869614,-58.447891
14000000000,-13.854019,-44.756599,10.866339,95.841965,-21.409676,49.932629,-23.013464,-67.916878
14100000000,-13.935269,-52.91053,10.870091,87.145065,-21.365946,41.851715,-23.214638,-78.034187
14200000000,-14.035639,-61.952854,10.86965,78.432526,-21.329248,33.739777,-23.401342,-88.002953
14300000000,-14.204602,-71.197937,10.865797,69.723808,-21.311968,25.75569,-23.384523,-97.177628
14400000000,-14.449288,-79.618713,10.858831,61.023533,-21.288694,17.78126,-23.082897,-107.74241
14500000000,-14.547781,-87.629631,10.850476,52.328556,-21.260004,9.8087711,-22.850973,-119.95235
14600000000,-14.580685,-96.153625,10.843413,43.63958,-21.214659,1.8263365,-22.882027,-131.35397
14700000000,-14.59328,-105.18752,10.831432,34.937523,-21.198456,-6.1070046,-22.770365,-139.79912
14800000000,-14.681355,-114.27812,10.816483,26.258289,-21.187231,-14.007314,-22.326715,-148.11159
