Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
5800.0000,-1.314641E+001,-7.479062E+000,-6.713654E-001,-1.259799E+002,-6.635273E-001,-1.261471E+002,-1.311473E+001,-6.387020E+001
5850.0000,-1.321765E+001,-7.835515E+000,-6.684780E-001,-1.271348E+002,-6.616403E-001,-1.272939E+002,-1.318385E+001,-6.575649E+001
5900.0000,-1.331031E+001,-8.294928E+000,-6.660006E-001,-1.282891E+002,-6.583076E-001,-1.284495E+002,-1.327689E+001,-6.761437E+001
5950.0000,-1.339304E+001,-8.771399E+000,-6.630167E-001,-1.294423E+002,-6.550447E-001,-1.296076E+002,-1.337062E+001,-6.953721E+001
6000.0000,-1.351050E+001,-9.172010E+000,-6.589502E-001,-1.306029E+002,-6.503433E-001,-1.307761E+002,-1.348409E+001,-7.153724E+001
6050.0000,-1.362511E+001,-9.757067E+000,-6.553680E-001,-1.317694E+002,-6.468429E-001,-1.319440E+002,-1.358241E+001,-7.339444E+001
6100.0000,-1.375468E+001,-1.002329E+001,-6.501082E-001,-1.329432E+002,-6.427999E-001,-1.331194E+002,-1.372000E+001,-7.543469E+001
6150.0000,-1.387773E+001,-1.047758E+001,-6.465158E-001,-1.341282E+002,-6.395244E-001,-1.343076E+002,-1.382574E+001,-7.736985E+001
6200.0000,-1.400235E+001,-1.071038E+001,-6.404187E-001,-1.353230E+002,-6.339754E-001,-1.355006E+002,-1.397629E+001,-7.938531E+001
6250.0000,-1.414913E+001,-1.111763E+001,-6.358251E-001,-1.365260E+002,-6.302241E-001,-1.367008E+002,-1.411122E+001,-8.157716E+001
6300.0000,-1.428438E+001,-1.157048E+001,-6.309338E-001,-1.377253E+002,-6.261874E-001,-1.378967E+002,-1.424693E+001,-8.358852E+001
6350.0000,-1.446425E+001,-1.174834E+001,-6.260890E-001,-1.389267E+002,-6.213011E-001,-1.391077E+002,-1.440874E+001,-8.586993E+001
6400.0000,-1.462144E+001,-1.210304E+001,-6.228183E-001,-1.401450E+002,-6.173551E-001,-1.403290E+002,-1.454707E+001,-8.791670E+001
6450.0000,-1.480483E+001,-1.211011E+001,-6.160256E-001,-1.413621E+002,-6.123539E-001,-1.415462E+002,-1.474217E+001,-9.031334E+001
6500.0000,-1.497654E+001,-1.243347E+001,-6.110957E-001,-1.425957E+002,-6.073285E-001,-1.427751E+002,-1.489769E+001,-9.264400E+001
6550.0000,-1.514913E+001,-1.254397E+001,-6.067911E-001,-1.438304E+002,-6.028518E-001,-1.440089E+002,-1.508369E+001,-9.497816E+001
6600.0000,-1.534940E+001,-1.280252E+001,-6.011007E-001,-1.450718E+002,-5.986043E-001,-1.452471E+002,-1.527217E+001,-9.749640E+001
6650.0000,-1.553777E+001,-1.302563E+001,-5.969639E-001,-1.463253E+002,-5.945761E-001,-1.464998E+002,-1.544897E+001,-9.985149E+001
6700.0000,-1.577201E+001,-1.280009E+001,-5.912745E-001,-1.475844E+002,-5.887971E-001,-1.477511E+002,-1.567747E+001,-1.025643E+002
6750.0000,-1.597296E+001,-1.292566E+001,-5.888839E-001,-1.488544E+002,-5.854970E-001,-1.490160E+002,-1.586075E+001,-1.050277E+002
6800.0000,-1.617292E+001,-1.256091E+001,-5.841628E-001,-1.501156E+002,-5.802341E-001,-1.502773E+002,-1.611730E+001,-1.078809E+002
6850.0000,-1.640673E+001,-1.259410E+001,-5.788962E-001,-1.513903E+002,-5.757397E-001,-1.515558E+002,-1.631229E+001,-1.106430E+002
6900.0000,-1.660545E+001,-1.251654E+001,-5.752908E-001,-1.526736E+002,-5.718497E-001,-1.528387E+002,-1.655947E+001,-1.133583E+002
6950.0000,-1.688261E+001,-1.232453E+001,-5.717378E-001,-1.539579E+002,-5.673110E-001,-1.541242E+002,-1.680034E+001,-1.162791E+002
7000.0000,-1.709806E+001,-1.219040E+001,-5.678079E-001,-1.552642E+002,-5.653169E-001,-1.554215E+002,-1.704415E+001,-1.190135E+002
7050.0000,-1.736595E+001,-1.152794E+001,-5.643384E-001,-1.565581E+002,-5.607125E-001,-1.567186E+002,-1.731768E+001,-1.220751E+002
7100.0000,-1.760463E+001,-1.132974E+001,-5.604951E-001,-1.578768E+002,-5.577441E-001,-1.580287E+002,-1.756745E+001,-1.250245E+002
7150.0000,-1.784582E+001,-1.061112E+001,-5.569409E-001,-1.591901E+002,-5.542223E-001,-1.593457E+002,-1.784251E+001,-1.283207E+002
7200.0000,-1.813191E+001,-1.025658E+001,-5.559694E-001,-1.605161E+002,-5.521008E-001,-1.606659E+002,-1.808688E+001,-1.315866E+002
7250.0000,-1.837031E+001,-9.320094E+000,-5.525118E-001,-1.618517E+002,-5.495493E-001,-1.619993E+002,-1.837609E+001,-1.350490E+002
7300.0000,-1.868914E+001,-8.334097E+000,-5.510743E-001,-1.631819E+002,-5.470285E-001,-1.633267E+002,-1.864311E+001,-1.389613E+002
7350.0000,-1.891026E+001,-7.243947E+000,-5.512357E-001,-1.645278E+002,-5.452438E-001,-1.646650E+002,-1.887887E+001,-1.425537E+002
7400.0000,-1.911353E+001,-5.698621E+000,-5.487347E-001,-1.658637E+002,-5.425407E-001,-1.660141E+002,-1.915430E+001,-1.468660E+002
7450.0000,-1.931527E+001,-4.786972E+000,-5.484399E-001,-1.672148E+002,-5.438085E-001,-1.673741E+002,-1.933629E+001,-1.508919E+002
7500.0000,-1.946042E+001,-3.145529E+000,-5.477301E-001,-1.685732E+002,-5.430368E-001,-1.687310E+002,-1.955678E+001,-1.550630E+002
7550.0000,-1.975641E+001,-1.880487E+000,-5.462840E-001,-1.699542E+002,-5.418764E-001,-1.701080E+002,-1.981334E+001,-1.592742E+002
7600.0000,-1.990240E+001,-2.051147E-001,-5.478391E-001,-1.713299E+002,-5.427415E-001,-1.714736E+002,-2.001860E+001,-1.640353E+002
7650.0000,-2.009818E+001,1.733059E+000,-5.502811E-001,-1.727049E+002,-5.434065E-001,-1.728482E+002,-2.021429E+001,-1.684080E+002
7700.0000,-2.019644E+001,3.288798E+000,-5.527760E-001,-1.740789E+002,-5.447416E-001,-1.742299E+002,-2.040952E+001,-1.730835E+002
7750.0000,-2.027541E+001,5.450996E+000,-5.518932E-001,-1.754580E+002,-5.442508E-001,-1.756125E+002,-2.055383E+001,-1.779875E+002
